Reporter,Year,Partner,Product categories,Indicator Type,Indicator,Indicator Value
Martinique,1995,World,Plastic or Rubber,Export,Export Product share(%),0.2696
Martinique,1995,World,Hides and Skins,Export,Export Product share(%),0.0705
Martinique,1995,World,Wood,Export,Export Product share(%),0.6975
Martinique,1995,World,Textiles and Clothing,Export,Export Product share(%),0.3432
Martinique,1995,World,Footwear,Export,Export Product share(%),0.1932
Martinique,1995,World,Stone and Glass,Export,Export Product share(%),0.1262
Martinique,1995,World,Metals,Export,Export Product share(%),1.7684
Martinique,1995,World,Mach and Elec,Export,Export Product share(%),4.5471
Martinique,1995,World,Transportation,Export,Export Product share(%),8.4168
Martinique,1995,World,Miscellaneous,Export,Export Product share(%),0.7491
Martinique,1995,World,Raw materials,Export,Export Product share(%),43.7996
Martinique,1995,World,Intermediate goods,Export,Export Product share(%),3.1467
Martinique,1995,World,Consumer goods,Export,Export Product share(%),30.04
Martinique,1995,World,Capital goods,Export,Export Product share(%),5.8488
Martinique,1995,World,Raw materials,Import,Import Product share(%),12.4589
Martinique,1995,World,Intermediate goods,Import,Import Product share(%),12.1367
Martinique,1995,World,Consumer goods,Import,Import Product share(%),49.8704
Martinique,1995,World,Capital goods,Import,Import Product share(%),21.5304
Martinique,1995,World,All Products,Trade Indicator,World Growth (%),11.5145552
Martinique,1995,World,All Products,Trade Indicator,Country Growth (%),7.852658511
Martinique,1995,...,...,Trade Indicator,Index of export market penetration,1.400604807
Martinique,1995,...,...,Trade Indicator,HH Market concentration index,0.41274093
Mauritius,2018,France,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,278.2031592
Mauritius,2018,United States,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,237.6222448
Mauritius,2018,United Kingdom,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,224.2193348
Mauritius,2018,South Africa,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,218.1377245
Mauritius,2018,Madagascar,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,121.9066987
Mauritius,2018,India,All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,1034.832259
Mauritius,2018,China,All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,935.8387312
Mauritius,2018,South Africa,All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,523.1231101
Mauritius,2018,France,All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,464.9312151
Mauritius,2018,United Arab Emirates,All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,193.662332
Mauritius,2018,World,Animal,Export,Export(US$ Mil),189.628425
Mauritius,2018,World,Vegetable,Export,Export(US$ Mil),53.06058671
Mauritius,2018,World,Food Products,Export,Export(US$ Mil),510.6331585
Mauritius,2018,World,Minerals,Export,Export(US$ Mil),0.164442791
Mauritius,2018,World,Fuels,Export,Export(US$ Mil),21.86704469
Mauritius,2018,World,Chemicals,Export,Export(US$ Mil),73.95861793
Mauritius,2018,World,Plastic or Rubber,Export,Export(US$ Mil),48.95073864
Mauritius,2018,World,Hides and Skins,Export,Export(US$ Mil),14.84693802
Mauritius,2018,World,Wood,Export,Export(US$ Mil),28.94322648
Mauritius,2018,World,Textiles and Clothing,Export,Export(US$ Mil),729.7826489
Mauritius,2018,World,Footwear,Export,Export(US$ Mil),10.43745713
Mauritius,2018,World,Stone and Glass,Export,Export(US$ Mil),116.0021256
Mauritius,2018,World,Metals,Export,Export(US$ Mil),24.79808934
Mauritius,2018,World,Mach and Elec,Export,Export(US$ Mil),69.54059042
Mauritius,2018,World,Transportation,Export,Export(US$ Mil),10.09863304
Mauritius,2018,World,Miscellaneous,Export,Export(US$ Mil),84.96013976
Mauritius,2018,World,Raw materials,Export,Export(US$ Mil),208.0548793
Mauritius,2018,World,Intermediate goods,Export,Export(US$ Mil),384.5332543
Mauritius,2018,World,Consumer goods,Export,Export(US$ Mil),1318.00622
Mauritius,2018,World,Capital goods,Export,Export(US$ Mil),77.06356046
Mauritius,2018,World,Raw materials,Import,Import(US$ Mil),760.6076241
Mauritius,2018,World,Intermediate goods,Import,Import(US$ Mil),980.3869425
Mauritius,2018,World,Consumer goods,Import,Import(US$ Mil),2939.499688
Mauritius,2018,World,Capital goods,Import,Import(US$ Mil),988.6979799
Mauritius,2018,World,All Products,Export,Exports (in US$ Mil),1987.672863
Mauritius,2018,World,All Products,Import,Imports (in US$ Mil),5669.326922
Mauritius,2018,World,All Products,Tariff,Duty Free Imports (US$ Thousand),4273908.708
Mauritius,2018,...,...,Development,Trade Balance (current US$ Mil),-1923.181197
Mauritius,2018,...,...,Development,GDP (current US$ Mil),14220.34867
Mauritius,2018,...,...,Tariff,No. Of Tariff Agreement,8
Mauritius,2018,...,...,Import,No. Of Import partners,176
Mauritius,2018,...,...,Import,No. Of Import products,3915
Mauritius,2018,...,...,Export,No. Of Export partners,144
Mauritius,2018,...,...,Export,No. Of Export products,2228
Mauritius,2018,...,...,Others,Population,1265303
Mauritius,2018,...,...,Others,Ease of Doing Business Rank,25
Mauritius,2018,...,...,Others,Trading Across Borders Rank,70
Mauritius,2009,...,...,Others,Overall Trade Restrictiveness Index -  Applied Tariff,0.097361
Mauritius,2009,...,...,Others,Overall Trade Restrictiveness Index - MFN Tariff,0.0984901
Mauritius,,...,...,Others,Services Trade Restrictions Index - Over All,16.9
Mauritius,2018,France,All Products,Export,Partner share(%)-Top 5 Export Partner,13.9964
Mauritius,2018,United States,All Products,Export,Partner share(%)-Top 5 Export Partner,11.9548
Mauritius,2018,United Kingdom,All Products,Export,Partner share(%)-Top 5 Export Partner,11.2805
Mauritius,2018,South Africa,All Products,Export,Partner share(%)-Top 5 Export Partner,10.9745
Mauritius,2018,Madagascar,All Products,Export,Partner share(%)-Top 5 Export Partner,6.1331
Mauritius,2018,India,All Products,Import,Partner share(%)-Top 5 Import Partner,18.2532
Mauritius,2018,China,All Products,Import,Partner share(%)-Top 5 Import Partner,16.5071
Mauritius,2018,South Africa,All Products,Import,Partner share(%)-Top 5 Import Partner,9.2273
Mauritius,2018,France,All Products,Import,Partner share(%)-Top 5 Import Partner,8.2008
Mauritius,2018,United Arab Emirates,All Products,Import,Partner share(%)-Top 5 Import Partner,3.416
Mauritius,2018,World,Animal,Export,Export Product share(%),9.5402
Mauritius,2018,World,Vegetable,Export,Export Product share(%),2.6695
Mauritius,2018,World,Food Products,Export,Export Product share(%),25.69
Mauritius,2018,World,Minerals,Export,Export Product share(%),0.0083
Mauritius,2018,World,Fuels,Export,Export Product share(%),1.1001
Mauritius,2018,World,Chemicals,Export,Export Product share(%),3.7209
Mauritius,2018,World,Plastic or Rubber,Export,Export Product share(%),2.4627
Mauritius,2018,World,Hides and Skins,Export,Export Product share(%),0.747
Mauritius,2018,World,Wood,Export,Export Product share(%),1.4561
Mauritius,2018,World,Textiles and Clothing,Export,Export Product share(%),36.7154
Mauritius,2018,World,Footwear,Export,Export Product share(%),0.5251
Mauritius,2018,World,Stone and Glass,Export,Export Product share(%),5.8361
Mauritius,2018,World,Metals,Export,Export Product share(%),1.2476
Mauritius,2018,World,Mach and Elec,Export,Export Product share(%),3.4986
Mauritius,2018,World,Transportation,Export,Export Product share(%),0.5081
Mauritius,2018,World,Miscellaneous,Export,Export Product share(%),4.2744
Mauritius,2018,World,Raw materials,Export,Export Product share(%),10.4673
Mauritius,2018,World,Intermediate goods,Export,Export Product share(%),19.3459
Mauritius,2018,World,Consumer goods,Export,Export Product share(%),66.309
Mauritius,2018,World,Capital goods,Export,Export Product share(%),3.8771
Mauritius,2018,World,Raw materials,Import,Import Product share(%),13.4162
Mauritius,2018,World,Intermediate goods,Import,Import Product share(%),17.2928
Mauritius,2018,World,Consumer goods,Import,Import Product share(%),51.8492
Mauritius,2018,World,Capital goods,Import,Import Product share(%),17.4394
Mauritius,2018,World,Raw materials,Tariff,Weighted Average (%),0
Mauritius,2018,World,Intermediate goods,Tariff,Weighted Average (%),0.505396473
Mauritius,2018,World,Consumer goods,Tariff,Weighted Average (%),1.653442735
Mauritius,2018,World,Capital goods,Tariff,Weighted Average (%),0.132318715
Mauritius,2018,World,All Products,Trade Indicator,World Growth (%),3.499290229
Mauritius,2018,World,All Products,Trade Indicator,Country Growth (%),2.909341294
Mauritius,2018,World,All Products,Tariff,Simple Average (%),1.211861486
Mauritius,2018,World,All Products,Tariff,Weighted Average (%),0.806156002
Mauritius,2018,World,All Products,Tariff,Maximum Rate (%),30
Mauritius,2018,World,All Products,Tariff,Duty Free Tariff Lines Share (%),90.54660271
Mauritius,2018,...,...,Trade Indicator,Index of export market penetration,3.261296583
Mauritius,2018,...,...,Trade Indicator,HH Market concentration index,0.051527542
Mauritius,2018,...,...,Development,Trade Balance (% of GDP),-13.52414938
Mauritius,2018,...,...,Development,Trade in services (% of GDP),37.76160204
Mauritius,2018,...,...,Development,Trade (% of GDP),94.85347906
Mauritius,2018,...,...,Development,"GNI per capita, Atlas method (current US$)",12050
Malawi,2017,Belgium,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,194.116339
Malawi,2017,South Africa,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,68.99291492
Malawi,2017,Tanzania,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,68.1810939
Malawi,2017,Germany,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,50.22195291
Malawi,2017,"Egypt, Arab Rep.",All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,49.0181624
Malawi,2017,South Africa,All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,452.1556643
Malawi,2017,China,All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,373.8914809
Malawi,2017,India,All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,278.0719225
Malawi,2017,United Arab Emirates,All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,173.6350514
Malawi,2017,United Kingdom,All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,135.0721941
Malawi,2017,World,Animal,Export,Export(US$ Mil),1.035552993
Malawi,2017,World,Vegetable,Export,Export(US$ Mil),159.0757312
Malawi,2017,World,Food Products,Export,Export(US$ Mil),637.1819275
Malawi,2017,World,Minerals,Export,Export(US$ Mil),0.169525289
Malawi,2017,World,Fuels,Export,Export(US$ Mil),0.702224317
Malawi,2017,World,Chemicals,Export,Export(US$ Mil),5.168189496
Malawi,2017,World,Plastic or Rubber,Export,Export(US$ Mil),12.89546256
Malawi,2017,World,Hides and Skins,Export,Export(US$ Mil),1.652987621
Malawi,2017,World,Wood,Export,Export(US$ Mil),10.88091578
Malawi,2017,World,Textiles and Clothing,Export,Export(US$ Mil),9.198806853
Malawi,2017,World,Footwear,Export,Export(US$ Mil),0.748911657
Malawi,2017,World,Stone and Glass,Export,Export(US$ Mil),1.112946248
Malawi,2017,World,Metals,Export,Export(US$ Mil),3.882271732
Malawi,2017,World,Mach and Elec,Export,Export(US$ Mil),19.82843477
Malawi,2017,World,Transportation,Export,Export(US$ Mil),10.90064491
Malawi,2017,World,Miscellaneous,Export,Export(US$ Mil),9.417452893
Malawi,2017,World,Raw materials,Export,Export(US$ Mil),610.1075137
Malawi,2017,World,Intermediate goods,Export,Export(US$ Mil),137.1962351
Malawi,2017,World,Consumer goods,Export,Export(US$ Mil),100.0122046
Malawi,2017,World,Capital goods,Export,Export(US$ Mil),29.10688918
Malawi,2017,World,Raw materials,Import,Import(US$ Mil),158.767237
Malawi,2017,World,Intermediate goods,Import,Import(US$ Mil),668.7570753
Malawi,2017,World,Consumer goods,Import,Import(US$ Mil),1134.479268
Malawi,2017,World,Capital goods,Import,Import(US$ Mil),567.6753277
Malawi,2017,World,All Products,Export,Exports (in US$ Mil),883.8519858
Malawi,2017,World,All Products,Import,Imports (in US$ Mil),2547.041799
Malawi,2016,World,All Products,Tariff,Duty Free Imports (US$ Thousand),1513846.896
Malawi,2018,...,...,Development,GDP (current US$ Mil),7064.971176
Malawi,2016,...,...,Tariff,No. Of Tariff Agreement,7
Malawi,2017,...,...,Import,No. Of Import partners,152
Malawi,2017,...,...,Import,No. Of Import products,3638
Malawi,2017,...,...,Export,No. Of Export partners,114
Malawi,2017,...,...,Export,No. Of Export products,1156
Malawi,2018,...,...,Others,Population,18143315
Malawi,2018,...,...,Others,Ease of Doing Business Rank,110
Malawi,2018,...,...,Others,Trading Across Borders Rank,117
Malawi,2018,...,...,Others,CPIA Trade Ratings,3.5
Malawi,2011,...,...,Others,No Of NTM Affected Products (HS 6 Digit),5002
Malawi,2011,...,...,Others,No Of NTM Measures,25
Malawi,2009,...,...,Others,Overall Trade Restrictiveness Index -  Applied Tariff,0.1459758
Malawi,2009,...,...,Others,Overall Trade Restrictiveness Index - MFN Tariff,0.1570333
Malawi,,...,...,Others,Services Trade Restrictions Index - Over All,34.2
Malawi,2017,Belgium,All Products,Export,Partner share(%)-Top 5 Export Partner,21.9625
Malawi,2017,South Africa,All Products,Export,Partner share(%)-Top 5 Export Partner,7.8059
Malawi,2017,Tanzania,All Products,Export,Partner share(%)-Top 5 Export Partner,7.7141
Malawi,2017,Germany,All Products,Export,Partner share(%)-Top 5 Export Partner,5.6822
Malawi,2017,"Egypt, Arab Rep.",All Products,Export,Partner share(%)-Top 5 Export Partner,5.546
Malawi,2017,South Africa,All Products,Import,Partner share(%)-Top 5 Import Partner,17.7522
Malawi,2017,China,All Products,Import,Partner share(%)-Top 5 Import Partner,14.6794
Malawi,2017,India,All Products,Import,Partner share(%)-Top 5 Import Partner,10.9174
Malawi,2017,United Arab Emirates,All Products,Import,Partner share(%)-Top 5 Import Partner,6.8171
Malawi,2017,United Kingdom,All Products,Import,Partner share(%)-Top 5 Import Partner,5.3031
Malawi,2017,World,Animal,Export,Export Product share(%),0.1172
Malawi,2017,World,Vegetable,Export,Export Product share(%),17.998
Malawi,2017,World,Food Products,Export,Export Product share(%),72.0915
Malawi,2017,World,Minerals,Export,Export Product share(%),0.0192
Malawi,2017,World,Fuels,Export,Export Product share(%),0.0795
Malawi,2017,World,Chemicals,Export,Export Product share(%),0.5847
Malawi,2017,World,Plastic or Rubber,Export,Export Product share(%),1.459
Malawi,2017,World,Hides and Skins,Export,Export Product share(%),0.187
Malawi,2017,World,Wood,Export,Export Product share(%),1.2311
Malawi,2017,World,Textiles and Clothing,Export,Export Product share(%),1.0408
Malawi,2017,World,Footwear,Export,Export Product share(%),0.0847
Malawi,2017,World,Stone and Glass,Export,Export Product share(%),0.1259
Malawi,2017,World,Metals,Export,Export Product share(%),0.4392
Malawi,2017,World,Mach and Elec,Export,Export Product share(%),2.2434
Malawi,2017,World,Transportation,Export,Export Product share(%),1.2333
Malawi,2017,World,Miscellaneous,Export,Export Product share(%),1.0655
Malawi,2017,World,Raw materials,Export,Export Product share(%),69.0282
Malawi,2017,World,Intermediate goods,Export,Export Product share(%),15.5225
Malawi,2017,World,Consumer goods,Export,Export Product share(%),11.3155
Malawi,2017,World,Capital goods,Export,Export Product share(%),3.2932
Malawi,2017,World,Raw materials,Import,Import Product share(%),6.2334
Malawi,2017,World,Intermediate goods,Import,Import Product share(%),26.2562
Malawi,2017,World,Consumer goods,Import,Import Product share(%),44.5411
Malawi,2017,World,Capital goods,Import,Import Product share(%),22.2876
Malawi,2016,World,Raw materials,Tariff,Weighted Average (%),0.756267854
Malawi,2016,World,Intermediate goods,Tariff,Weighted Average (%),2.432623511
Malawi,2016,World,Consumer goods,Tariff,Weighted Average (%),8.692956078
Malawi,2016,World,Capital goods,Tariff,Weighted Average (%),2.594790815
Malawi,2017,World,All Products,Trade Indicator,World Growth (%),5.681721991
Malawi,2017,World,All Products,Trade Indicator,Country Growth (%),-2.338727985
Malawi,2016,World,All Products,Tariff,Simple Average (%),9.174400483
Malawi,2016,World,All Products,Tariff,Weighted Average (%),4.770514026
Malawi,2016,World,All Products,Tariff,Maximum Rate (%),25
Malawi,2016,World,All Products,Tariff,Duty Free Tariff Lines Share (%),51.06333164
Malawi,2017,...,...,Trade Indicator,Index of export market penetration,1.586975853
Malawi,2017,...,...,Trade Indicator,HH Market concentration index,0.070427637
Malawi,2018,...,...,Development,Trade in services (% of GDP),6.976989526
Malawi,2018,...,...,Development,"GNI per capita, Atlas method (current US$)",360
